sample_number,sample_date,sample_time,sample_site,sample_class,residual_free_chlorine_mg_l,turbidity_ntu,coliform_quanti_tray_mpn_100ml,e_coli_quanti_tray_mpn_100ml,fluoride_mg_l
202300894,2023-01-11T00:00:00.000,10:11,76850,Compliance,0.51,0.84,0,0,
202300915,2023-01-11T00:00:00.000,12:17,12550,Compliance,0.81,0.92,0,0,
202300934,2023-01-11T00:00:00.000,8:35,27000,Operational,0.71,0.95,0,0,
202300919,2023-01-11T00:00:00.000,10:45,1SCH3,Operational,0.82,0.9,0,0,0.74
202300924,2023-01-11T00:00:00.000,10:03,25900,Operational,0.64,0.88,0,0,
202300827,2023-01-10T00:00:00.000,9:39,79550,Compliance,0.52,0.85,0,0,
202300811,2023-01-10T00:00:00.000,9:12,31450,Compliance,0.45,0.92,0,0,
202300907,2023-01-11T00:00:00.000,12:01,40200,Operational,0.81,0.92,0,0,
202300906,2023-01-11T00:00:00.000,9:44,3SC26,Operational,0.66,0.85,0,0,
202300936,2023-01-11T00:00:00.000,10:08,31850,Compliance,0.45,0.94,0,0,
202300848,2023-01-10T00:00:00.000,9:38,14100,Operational,0.65,1,0,0,
202300896,2023-01-11T00:00:00.000,10:50,78450,Compliance,0.12,0.82,0,0,
202300910,2023-01-11T00:00:00.000,10:03,39800,Operational,0.41,0.91,0,0,
202300828,2023-01-10T00:00:00.000,10:25,20150,Compliance,0.55,0.88,0,0,
202301002,2023-01-12T00:00:00.000,8:54,51350,Compliance,0.56,0.88,0,0,
202300746,2023-01-09T00:00:00.000,8:35,59350,Compliance,0.74,0.93,0,0,
202300841,2023-01-10T00:00:00.000,8:14,11750,Compliance,0.42,0.81,0,0,
202300832,2023-01-10T00:00:00.000,7:01,58250,Compliance,0.58,0.86,0,0,
202300815,2023-01-10T00:00:00.000,10:58,34300,Operational,0.51,0.87,0,0,
202300833,2023-01-10T00:00:00.000,7:30,58600,Operational,0.46,0.78,0,0,
202300920,2023-01-11T00:00:00.000,10:58,1SCL1,Operational,0.75,0.89,0,0,0.74
202300842,2023-01-10T00:00:00.000,11:23,17950,Compliance,0.61,0.95,0,0,
202300821,2023-01-10T00:00:00.000,8:42,42100,Operational,0.57,0.88,0,0,
202300843,2023-01-10T00:00:00.000,10:07,1S03,Operational,0.68,0.88,0,0,0.76
202300925,2023-01-11T00:00:00.000,11:40,26300,Operational,0.56,0.86,0,0,
202300940,2023-01-11T00:00:00.000,8:52,50300,Operational,0.8,0.85,0,0,
202300941,2023-01-11T00:00:00.000,7:16,51550,Compliance,0.37,0.71,0,0,
202300921,2023-01-11T00:00:00.000,7:46,22350,Compliance,0.59,0.78,0,0,
202300942,2023-01-11T00:00:00.000,8:26,52550,Compliance,0.53,0.81,0,0,
202300904,2023-01-11T00:00:00.000,10:04,1S07,Operational,0.8,0.88,0,0,
202300901,2023-01-11T00:00:00.000,8:41,11150,Compliance,0.68,0.83,0,0,
202301001,2023-01-12T00:00:00.000,10:17,50300,Operational,0.89,0.94,0,0,
202300943,2023-01-11T00:00:00.000,9:44,56400,Operational,0.52,0.81,0,0,
202300902,2023-01-11T00:00:00.000,11:28,14950,Compliance,0.43,0.8,0,0,
202300846,2023-01-10T00:00:00.000,10:45,1SCL1,Operational,0.6,0.97,0,0,0.75
202301000,2023-01-12T00:00:00.000,9:49,50200,Operational,0.87,0.88,0,0,
202300914,2023-01-11T00:00:00.000,8:39,11450,Compliance,0.77,0.84,0,0,
202300937,2023-01-11T00:00:00.000,9:42,36500,Operational,0.54,0.94,0,0,
202300927,2023-01-11T00:00:00.000,8:32,28550,Compliance,0.61,0.98,0,0,
202300912,2023-01-11T00:00:00.000,12:36,40550,Compliance,0.77,4.5,0,0,
202301004,2023-01-12T00:00:00.000,7:15,52450,Compliance,0.62,0.97,0,0,
202300913,2023-01-11T00:00:00.000,13:06,41550,Compliance,0.72,0.94,0,0,
202301003,2023-01-12T00:00:00.000,8:24,52000,Operational,0.82,0.86,0,0,
202300926,2023-01-11T00:00:00.000,9:03,28450,Compliance,0.61,0.93,0,0,
202300911,2023-01-11T00:00:00.000,11:38,40450,Compliance,0.33,0.77,0,0,
202300939,2023-01-11T00:00:00.000,9:14,50200,Operational,0.77,0.87,0,0,
202300816,2023-01-10T00:00:00.000,12:11,39950,Compliance,0.52,0.88,0,0,
202300938,2023-01-11T00:00:00.000,9:21,36600,Operational,0.51,0.91,0,0,
202300909,2023-01-11T00:00:00.000,10:39,33850,Compliance,0.42,0.87,0,0,
202301117,2023-01-13T00:00:00.000,10:22,16950,Compliance,0.66,0.86,0,0,
202301131,2023-01-13T00:00:00.000,9:36,1SCH3,Operational,0.76,0.84,0,0,0.72
202301115,2023-01-13T00:00:00.000,9:46,11050,Compliance,0.71,0.85,0,0,
202301019,2023-01-12T00:00:00.000,10:47,20050,Compliance,0.67,0.82,0,0,
202301122,2023-01-13T00:00:00.000,10:22,30850,Compliance,0.59,0.84,0,0,
202301195,2023-01-14T00:00:00.000,7:16,52350,Compliance,0.43,0.83,0,0,
202301111,2023-01-13T00:00:00.000,8:24,50200,Operational,0.6,0.81,0,0,
202301112,2023-01-13T00:00:00.000,8:55,50300,Operational,0.63,0.92,0,0,
202301124,2023-01-13T00:00:00.000,9:42,33250,Compliance,0.62,0.98,0,0,
202301054,2023-01-12T00:00:00.000,11:10,45050,Compliance,0.53,0.9,0,0,
202301194,2023-01-14T00:00:00.000,8:10,50300,Operational,0.61,0.72,0,0,
202301196,2023-01-14T00:00:00.000,7:48,58850,Compliance,0.56,0.73,0,0,
202301121,2023-01-13T00:00:00.000,10:58,14850,Compliance,0.67,0.77,0,0,
202301009,2023-01-12T00:00:00.000,10:33,40200,Operational,0.55,0.89,0,0,
202301208,2023-01-14T00:00:00.000,11:13,13150,Compliance,0.61,0.93,0,0,
202301129,2023-01-13T00:00:00.000,11:19,1S03A,Operational,0.89,0.78,0,0,0.72
202301130,2023-01-13T00:00:00.000,10:42,1S03B,Operational,0.8,0.88,0,0,0.74
202301212,2023-01-14T00:00:00.000,11:13,1S03,Operational,0.85,0.87,0,0,0.74
202301127,2023-01-13T00:00:00.000,12:05,12250,Compliance,0.91,0.74,0,0,
202301110,2023-01-13T00:00:00.000,9:37,26850,Compliance,0.56,0.81,0,0,
202301119,2023-01-13T00:00:00.000,9:15,34950,Compliance,0.69,0.8,0,0,
202301015,2023-01-12T00:00:00.000,12:10,1S03A,Operational,0.85,0.92,0,0,0.73
202301042,2023-01-12T00:00:00.000,8:10,34650,Compliance,0.35,0.96,0,0,
202301128,2023-01-13T00:00:00.000,9:08,1S03,Operational,0.86,0.8,0,0,0.74
202301210,2023-01-14T00:00:00.000,8:34,16650,Compliance,0.74,0.95,0,0,
202301024,2023-01-12T00:00:00.000,11:22,29850,Compliance,0.71,0.89,0,0,
202301090,2023-01-13T00:00:00.000,9:54,44550,Compliance,0.29,0.68,0,0,
202301193,2023-01-14T00:00:00.000,8:40,50200,Operational,0.65,0.76,0,0,
202301093,2023-01-13T00:00:00.000,8:54,77150,Compliance,0.23,0.74,0,0,
202301010,2023-01-12T00:00:00.000,11:33,43650,Compliance,0.28,0.82,0,0,
202301037,2023-01-12T00:00:00.000,10:18,35350,Compliance,0.23,0.82,0,0,
202301055,2023-01-12T00:00:00.000,8:45,45650,Compliance,0.56,0.85,0,0,
202301041,2023-01-12T00:00:00.000,8:47,33700,Operational,0.67,0.84,0,0,
202301043,2023-01-12T00:00:00.000,9:58,35200,Operational,0.2,0.84,0,0,
202301020,2023-01-12T00:00:00.000,10:15,23550,Compliance,0.6,0.86,0,0,
202301190,2023-01-14T00:00:00.000,10:21,22550,Compliance,0.62,0.79,0,0,
202301201,2023-01-14T00:00:00.000,11:23,34350,Compliance,0.7,0.77,0,0,
202301123,2023-01-13T00:00:00.000,8:30,32850,Compliance,0.59,0.8,0,0,
202301022,2023-01-12T00:00:00.000,7:43,29350,Compliance,0.61,0.93,0,0,
202301089,2023-01-13T00:00:00.000,7:54,42850,Compliance,0.68,0.78,0,0,
202301087,2023-01-13T00:00:00.000,10:46,41250,Compliance,0.64,0.83,0,0,
202301132,2023-01-13T00:00:00.000,9:50,1SCL1,Operational,0.7,0.81,0,0,0.72
202301057,2023-01-12T00:00:00.000,10:11,76750,Compliance,0.55,0.89,0,0,
202301224,2023-01-14T00:00:00.000,9:50,78650,Compliance,0.31,1,0,0,
202301113,2023-01-13T00:00:00.000,7:24,51250,Compliance,0.67,0.8,0,0,
202301234,2023-01-14T00:00:00.000,8:14,27000,Operational,0.79,0.9,0,0,
202301203,2023-01-14T00:00:00.000,8:26,3SC26,Operational,0.69,0.82,0,0,
202301035,2023-01-12T00:00:00.000,9:27,18000,Operational,0.84,0.94,0,0,
202301191,2023-01-14T00:00:00.000,10:58,28950,Compliance,0.43,0.69,0,0,
202301220,2023-01-14T00:00:00.000,12:39,44150,Compliance,0.71,0.98,0,0,
202301091,2023-01-13T00:00:00.000,9:23,47750,Compliance,0.6,0.78,0,0,
202301013,2023-01-12T00:00:00.000,12:44,13050,Compliance,0.74,0.91,0,0,
202301049,2023-01-12T00:00:00.000,8:27,21450,Compliance,0.69,0.84,0,0,
202301343,2023-01-16T00:00:00.000,10:46,39650,Compliance,0.62,0.92,0,0,
202301005,2023-01-12T00:00:00.000,7:44,58150,Compliance,0.64,0.91,0,0,
202301012,2023-01-12T00:00:00.000,9:34,10850,Compliance,0.69,0.79,0,0,
202301104,2023-01-13T00:00:00.000,9:28,21650,Compliance,0.69,0.77,0,0,
202301103,2023-01-13T00:00:00.000,10:15,21250,Compliance,0.54,0.94,0,0,
202301288,2023-01-15T00:00:00.000,10:30,24750,Compliance,0.58,0.91,0,0,
202301202,2023-01-14T00:00:00.000,10:51,35450,Compliance,0.57,0.76,0,0,
202301033,2023-01-12T00:00:00.000,9:53,13350,Compliance,0.68,0.84,0,0,
202301051,2023-01-12T00:00:00.000,9:59,30050,Compliance,0.53,0.9,0,0,
202301088,2023-01-13T00:00:00.000,10:20,41750,Compliance,0.61,0.82,0,0,
202301354,2023-01-16T00:00:00.000,12:32,43250,Compliance,0.68,1,0,0,
202301107,2023-01-13T00:00:00.000,8:17,23750,Compliance,0.79,0.81,0,0,
202301198,2023-01-14T00:00:00.000,9:27,30750,Compliance,0.55,0.73,0,0,
202301092,2023-01-13T00:00:00.000,8:27,76950,Compliance,0.35,0.73,0,0,
202301216,2023-01-14T00:00:00.000,11:13,1SCL1,Operational,0.77,1.1,0,0,0.78
202301006,2023-01-12T00:00:00.000,8:49,3ISL3,Operational,0.6,0.87,0,0,
202301116,2023-01-13T00:00:00.000,7:29,14450,Compliance,0.8,0.79,0,0,
202301034,2023-01-12T00:00:00.000,8:44,17750,Compliance,0.72,0.87,0,0,
202301367,2023-01-16T00:00:00.000,12:03,18650,Compliance,0.9,0.84,0,0,
202301357,2023-01-16T00:00:00.000,9:54,76550,Compliance,0.26,0.86,0,0,
202301311,2023-01-15T00:00:00.000,8:57,77750,Compliance,0.28,0.73,0,0,
202301292,2023-01-15T00:00:00.000,7:08,58250,Compliance,0.49,0.74,0,0,
202301374,2023-01-16T00:00:00.000,9:37,20900,Operational,0.32,0.85,0,0,
202301381,2023-01-16T00:00:00.000,9:34,24350,Compliance,0.49,0.99,0,0,
202301300,2023-01-15T00:00:00.000,10:46,39950,Compliance,0.51,0.87,0,0,
202301344,2023-01-16T00:00:00.000,8:09,3SC26,Operational,0.7,0.83,0,0,
202301366,2023-01-16T00:00:00.000,7:54,17250,Compliance,0.85,0.9,0,0,
202301380,2023-01-16T00:00:00.000,10:17,24250,Compliance,0.65,0.94,0,0,
202301358,2023-01-16T00:00:00.000,9:15,77650,Compliance,0.44,0.86,0,0,
202301372,2023-01-16T00:00:00.000,10:17,1SCL1,Operational,0.71,0.95,0,0,0.75
202301359,2023-01-16T00:00:00.000,10:24,79450,Compliance,0.34,0.92,0,0,
202301443,2023-01-17T00:00:00.000,9:17,42700,Operational,0.68,0.91,0,0,
202301120,2023-01-13T00:00:00.000,8:22,3SC26,Operational,0.67,0.73,0,0,
202301023,2023-01-12T00:00:00.000,8:22,29500,Operational,0.8,1,0,0,
202301200,2023-01-14T00:00:00.000,10:06,32050,Compliance,0.59,0.81,0,0,
202301008,2023-01-12T00:00:00.000,9:33,40150,Compliance,0.32,0.92,0,0,
202301215,2023-01-14T00:00:00.000,11:01,1SCH3,Operational,0.7,0.96,0,0,0.78
202301126,2023-01-13T00:00:00.000,11:41,40200,Operational,0.82,0.76,0,0,
202301050,2023-01-12T00:00:00.000,9:01,27000,Operational,0.73,0.94,0,0,
202301286,2023-01-15T00:00:00.000,9:30,20150,Compliance,0.6,1,0,0,
202301108,2023-01-13T00:00:00.000,11:37,27000,Operational,0.57,0.81,0,0,
202301125,2023-01-13T00:00:00.000,9:00,35650,Compliance,0.54,0.8,0,0,
202301222,2023-01-14T00:00:00.000,10:24,77550,Compliance,0.3,0.72,0,0,
202301106,2023-01-13T00:00:00.000,8:54,23250,Compliance,0.61,0.8,0,0,
202301218,2023-01-14T00:00:00.000,10:56,41950,Compliance,0.33,0.76,0,0,
202301118,2023-01-13T00:00:00.000,7:46,1S07,Operational,0.78,0.8,0,0,
202301036,2023-01-12T00:00:00.000,11:30,1S07,Operational,0.72,0.91,0,0,
202301293,2023-01-15T00:00:00.000,7:42,59050,Compliance,0.54,0.97,0,0,
202301044,2023-01-12T00:00:00.000,11:23,42300,Operational,0.78,0.9,0,0,
202301007,2023-01-12T00:00:00.000,9:06,3ISL4,Operational,0.2,0.82,0,0,
202301018,2023-01-12T00:00:00.000,11:00,1SCL1,Operational,0.67,0.94,0,0,0.73
202301219,2023-01-14T00:00:00.000,11:54,43550,Compliance,0.45,0.74,0,0,
202301281,2023-01-15T00:00:00.000,11:44,1SCL1,Operational,0.7,0.97,0,0,0.77
202301235,2023-01-14T00:00:00.000,10:25,45850,Compliance,0.61,0.95,0,0,
202301462,2023-01-17T00:00:00.000,10:33,33100,Operational,0.62,0.84,0,0,
202301021,2023-01-12T00:00:00.000,9:06,24300,Operational,0.7,0.98,0,0,
202301460,2023-01-17T00:00:00.000,11:09,14350,Compliance,0.78,0.92,0,0,
202301309,2023-01-15T00:00:00.000,10:21,47150,Compliance,0.33,0.98,0,0,
202301197,2023-01-14T00:00:00.000,8:55,1S07,Operational,0.79,0.77,0,0,
202301109,2023-01-13T00:00:00.000,10:10,24050,Compliance,0.5,0.81,0,0,
202301192,2023-01-14T00:00:00.000,9:06,50050,Compliance,0.14,0.68,0,0,
202301039,2023-01-12T00:00:00.000,11:03,3SC26,Operational,0.71,0.84,0,0,
202301353,2023-01-16T00:00:00.000,12:14,23950,Compliance,0.56,1.3,0,0,
202301211,2023-01-14T00:00:00.000,10:40,18750,Compliance,0.68,1.1,0,0,
202301048,2023-01-12T00:00:00.000,7:47,21150,Compliance,0.58,0.86,0,0,
202301463,2023-01-17T00:00:00.000,8:36,3SC26,Operational,0.75,0.86,0,0,
202301298,2023-01-15T00:00:00.000,9:36,31750,Compliance,0.5,0.92,0,0,
202301056,2023-01-12T00:00:00.000,10:43,76300,Operational,0.3,0.78,0,0,
202301047,2023-01-12T00:00:00.000,9:35,20900,Operational,0.65,0.89,0,0,
202301045,2023-01-12T00:00:00.000,10:55,44350,Compliance,0.43,0.91,0,0,
202301263,2023-01-15T00:00:00.000,9:45,22750,Compliance,0.68,0.88,0,0,
202301229,2023-01-14T00:00:00.000,7:49,20900,Operational,0.79,0.76,0,0,
202301231,2023-01-14T00:00:00.000,9:22,25350,Compliance,0.66,0.84,0,0,
202301365,2023-01-16T00:00:00.000,11:05,15150,Compliance,0.75,0.89,0,0,
202301340,2023-01-16T00:00:00.000,9:26,33450,Compliance,0.7,0.85,0,0,
202301277,2023-01-15T00:00:00.000,11:01,1S03,Operational,0.93,0.97,0,0,0.74
202301017,2023-01-12T00:00:00.000,10:49,1SCH3,Operational,0.77,0.93,0,0,0.74
202301268,2023-01-15T00:00:00.000,11:05,40350,Compliance,0.71,1,0,0,
202301279,2023-01-15T00:00:00.000,10:22,1S03B,Operational,0.8,1,0,0,0.76
202301294,2023-01-15T00:00:00.000,11:58,1S07,Operational,0.83,1,0,0,
202301053,2023-01-12T00:00:00.000,7:59,44950,Compliance,0.66,0.97,0,0,
202301230,2023-01-14T00:00:00.000,9:58,24850,Compliance,0.6,0.72,0,0,
202301014,2023-01-12T00:00:00.000,10:20,1S03,Operational,0.88,0.89,0,0,0.74
202301016,2023-01-12T00:00:00.000,11:48,1S03B,Operational,0.84,0.93,0,0,0.74
202301040,2023-01-12T00:00:00.000,7:42,32150,Compliance,0.76,0.87,0,0,
202301052,2023-01-12T00:00:00.000,10:29,32950,Compliance,0.58,0.93,0,0,
202301274,2023-01-15T00:00:00.000,12:49,15250,Compliance,0.72,1.1,0,0,
202301338,2023-01-16T00:00:00.000,11:36,31750,Compliance,0.62,0.98,0,0,
202301102,2023-01-13T00:00:00.000,10:53,20900,Operational,0.63,0.88,0,0,
202301339,2023-01-16T00:00:00.000,12:13,31850,Compliance,0.52,1.1,0,0,
202301337,2023-01-16T00:00:00.000,8:43,1S07,Operational,0.61,0.85,0,0,
202301209,2023-01-14T00:00:00.000,9:00,16450,Compliance,0.71,0.96,0,0,
202301223,2023-01-14T00:00:00.000,9:04,77850,Compliance,0.33,0.67,0,0,
202301213,2023-01-14T00:00:00.000,9:17,1S03A,Operational,0.85,1,0,0,0.78
202301114,2023-01-13T00:00:00.000,8:03,51950,Compliance,0.63,0.83,0,0,
202301011,2023-01-12T00:00:00.000,10:53,4ISL5,Operational,0.47,0.87,0,0,
202301214,2023-01-14T00:00:00.000,10:00,1S03B,Operational,0.8,0.92,0,0,0.77
202301058,2023-01-12T00:00:00.000,9:26,79050,Compliance,0.56,0.88,0,0,
202301105,2023-01-13T00:00:00.000,7:39,23150,Compliance,0.62,0.84,0,0,
202301267,2023-01-15T00:00:00.000,10:42,36950,Compliance,0.51,0.85,0,0,
202301221,2023-01-14T00:00:00.000,11:19,46450,Compliance,0.64,1.1,0,0,
202301265,2023-01-15T00:00:00.000,8:50,27350,Compliance,0.63,1,0,0,
202301290,2023-01-15T00:00:00.000,8:29,50300,Operational,0.65,1,0,0,
202301301,2023-01-15T00:00:00.000,11:24,3SC26,Operational,0.67,0.93,0,0,
202301232,2023-01-14T00:00:00.000,8:46,25550,Compliance,0.68,0.8,0,0,
202301275,2023-01-15T00:00:00.000,13:13,16150,Compliance,0.78,1.1,0,0,
202301278,2023-01-15T00:00:00.000,9:45,1S03A,Operational,0.91,0.96,0,0,0.76
202301276,2023-01-15T00:00:00.000,12:22,17950,Compliance,0.77,1.1,0,0,
202301299,2023-01-15T00:00:00.000,10:08,33050,Compliance,0.66,0.96,0,0,
202301441,2023-01-17T00:00:00.000,8:09,41650,Compliance,0.71,0.98,0,0,
202301464,2023-01-17T00:00:00.000,9:51,15450,Compliance,0.81,0.94,0,0,
202301370,2023-01-16T00:00:00.000,8:57,1S03B,Operational,0.82,0.87,0,0,0.75
202301466,2023-01-17T00:00:00.000,10:16,1S03,Operational,0.73,0.89,0,0,0.75
202301453,2023-01-17T00:00:00.000,9:38,50600,Operational,0.63,0.95,0,0,
202301297,2023-01-15T00:00:00.000,9:07,31550,Compliance,0.28,0.78,0,0,
202301461,2023-01-17T00:00:00.000,9:13,1S07,Operational,0.6,0.94,0,0,
202301307,2023-01-15T00:00:00.000,10:54,40250,Compliance,0.81,1,0,0,
202301371,2023-01-16T00:00:00.000,10:05,1SCH3,Operational,0.79,0.91,0,0,0.75
202301342,2023-01-16T00:00:00.000,10:25,38250,Compliance,0.55,1.1,0,0,
202301368,2023-01-16T00:00:00.000,9:37,1S03,Operational,0.72,0.85,0,0,0.76
202301517,2023-01-17T00:00:00.000,7:42,20950,Compliance,0.47,0.93,0,0,
202301473,2023-01-17T00:00:00.000,10:27,24550,Compliance,0.63,1,0,0,
202301472,2023-01-17T00:00:00.000,10:59,24450,Compliance,0.57,0.87,0,0,
202301295,2023-01-15T00:00:00.000,8:14,30550,Compliance,0.47,0.8,0,0,
202301382,2023-01-16T00:00:00.000,8:17,50200,Operational,0.74,0.9,0,0,
202301355,2023-01-16T00:00:00.000,11:06,45250,Compliance,0.51,1,0,0,
202301262,2023-01-15T00:00:00.000,7:27,20900,Operational,0.82,0.84,0,0,
202301377,2023-01-16T00:00:00.000,10:03,27000,Operational,0.46,0.95,0,0,
202301356,2023-01-16T00:00:00.000,13:06,46850,Compliance,0.79,0.98,0,0,
202301378,2023-01-16T00:00:00.000,11:39,40200,Operational,0.62,0.93,0,0,
202301386,2023-01-16T00:00:00.000,7:05,58650,Compliance,0.13,0.6,0,0,
202301533,2023-01-18T00:00:00.000,8:25,3SC26,Operational,0.8,0.84,0,0,
202301446,2023-01-17T00:00:00.000,9:43,78550,Compliance,0.59,0.88,0,0,
202301492,2023-01-17T00:00:00.000,10:41,36100,Operational,0.57,1,0,0,
202301451,2023-01-17T00:00:00.000,10:00,50200,Operational,0.64,0.89,0,0,
202301445,2023-01-17T00:00:00.000,8:43,76450,Compliance,0.7,0.87,0,0,
202301457,2023-01-17T00:00:00.000,9:57,10250,Compliance,0.62,0.94,0,0,
202301467,2023-01-17T00:00:00.000,9:27,1S03B,Operational,0.81,0.87,0,0,0.73
202301456,2023-01-17T00:00:00.000,7:24,52150,Compliance,0.68,0.88,0,0,
202301531,2023-01-18T00:00:00.000,10:33,1SCL1,Operational,0.74,0.86,0,0,0.7
202301468,2023-01-17T00:00:00.000,10:41,1SCH3,Operational,0.81,0.95,0,0,0.73
202301458,2023-01-17T00:00:00.000,12:13,11350,Compliance,0.87,0.9,0,0,
202301491,2023-01-17T00:00:00.000,10:05,35550,Compliance,0.56,0.95,0,0,
202301471,2023-01-17T00:00:00.000,9:02,23000,Operational,0.54,0.86,0,0,
202301469,2023-01-17T00:00:00.000,10:52,1SCL1,Operational,0.74,0.98,0,0,0.72
202301373,2023-01-16T00:00:00.000,10:25,20850,Compliance,0.4,0.92,0,0,
202301444,2023-01-17T00:00:00.000,10:21,43150,Compliance,0.49,0.94,0,0,
202301375,2023-01-16T00:00:00.000,8:16,22850,Compliance,0.42,0.93,0,0,
202301379,2023-01-16T00:00:00.000,11:01,44350,Compliance,0.25,0.93,0,0,
202301384,2023-01-16T00:00:00.000,8:58,50300,Operational,0.73,0.94,0,0,
202301385,2023-01-16T00:00:00.000,7:44,52050,Compliance,0.49,0.82,0,0,
202301442,2023-01-17T00:00:00.000,11:00,42150,Compliance,0.67,0.96,0,0,
202301455,2023-01-17T00:00:00.000,7:49,50850,Compliance,0.64,0.87,0,0,
202301542,2023-01-18T00:00:00.000,10:14,50300,Operational,0.74,0.89,0,0,
202301528,2023-01-18T00:00:00.000,12:11,15050,Compliance,0.73,0.88,0,0,
202301476,2023-01-17T00:00:00.000,11:41,27650,Compliance,0.65,0.9,0,0,
202301364,2023-01-16T00:00:00.000,11:30,14650,Compliance,0.67,0.92,0,0,
202301452,2023-01-17T00:00:00.000,9:10,50300,Operational,0.75,1.1,0,0,
202301470,2023-01-17T00:00:00.000,8:28,22650,Compliance,0.51,0.94,0,0,
202301529,2023-01-18T00:00:00.000,9:36,1S07,Operational,0.67,0.86,0,0,
202301465,2023-01-17T00:00:00.000,8:20,17450,Compliance,0.61,0.79,0,0,
202301475,2023-01-17T00:00:00.000,9:55,27450,Compliance,0.67,0.89,0,0,
202301474,2023-01-17T00:00:00.000,7:45,26700,Operational,0.72,0.95,0,0,
202301422,2023-01-14T00:00:00.000,11:55,31350,Compliance,0.52,0.77,0,0,
202301527,2023-01-18T00:00:00.000,11:45,14000,Operational,0.78,1.1,0,0,
202301573,2023-01-18T00:00:00.000,8:55,33300,Operational,0.67,0.87,0,0,
202301516,2023-01-17T00:00:00.000,8:53,1S03A,Operational,0.8,0.94,0,0,0.72
202301534,2023-01-18T00:00:00.000,9:12,41450,Compliance,0.37,0.8,0,0,
202301487,2023-01-17T00:00:00.000,8:05,20900,Operational,0.49,0.96,0,0,
202301477,2023-01-17T00:00:00.000,8:45,38150,Compliance,0.52,1,0,0,
202301535,2023-01-18T00:00:00.000,12:34,42750,Compliance,0.58,0.87,0,0,
202301556,2023-01-18T00:00:00.000,9:09,27850,Compliance,0.65,0.94,0,0,
202301579,2023-01-18T00:00:00.000,9:12,11750,Compliance,0.49,0.86,0,0,
202301555,2023-01-18T00:00:00.000,8:29,27000,Operational,0.74,1.1,0,0,
202301478,2023-01-17T00:00:00.000,9:20,39550,Compliance,0.44,1.1,0,0,
202301376,2023-01-16T00:00:00.000,9:06,23450,Compliance,0.4,0.84,0,0,
202301459,2023-01-17T00:00:00.000,11:42,13700,Operational,0.79,1.1,0,0,
202301490,2023-01-17T00:00:00.000,9:22,32350,Compliance,0.45,0.95,0,0,
202301653,2023-01-19T00:00:00.000,10:42,1SCH3,Operational,0.64,0.92,0,0,0.71
202301582,2023-01-18T00:00:00.000,11:33,1S03,Operational,0.63,0.88,0,0,0.72
202301454,2023-01-17T00:00:00.000,8:29,50750,Compliance,0.33,0.8,0,0,
202301532,2023-01-18T00:00:00.000,9:07,35150,Compliance,0.86,0.84,0,0,
202301480,2023-01-17T00:00:00.000,10:58,40600,Operational,0.83,0.9,0,0,
202301652,2023-01-19T00:00:00.000,9:25,1S03B,Operational,0.71,0.95,0,0,0.71
202301280,2023-01-15T00:00:00.000,11:38,1SCH3,Operational,0.73,0.96,0,0,0.77
202301341,2023-01-16T00:00:00.000,9:54,33950,Compliance,0.55,0.84,0,0,
202301289,2023-01-15T00:00:00.000,8:09,50200,Operational,0.68,0.96,0,0,
202301264,2023-01-15T00:00:00.000,7:52,27000,Operational,0.74,1,0,0,
202301273,2023-01-15T00:00:00.000,8:53,11750,Compliance,0.61,3.6,0,0,
202301287,2023-01-15T00:00:00.000,9:57,20650,Compliance,0.56,0.96,0,0,
202301217,2023-01-14T00:00:00.000,13:08,40200,Operational,0.84,1,0,0,
202301312,2023-01-15T00:00:00.000,9:33,79550,Compliance,0.45,0.91,0,0,
202301308,2023-01-15T00:00:00.000,8:11,46250,Compliance,0.22,0.72,0,0,
202301306,2023-01-15T00:00:00.000,11:18,40200,Operational,0.89,1.1,0,0,
202301233,2023-01-14T00:00:00.000,7:22,26550,Compliance,0.81,0.9,0,0,
202301266,2023-01-15T00:00:00.000,8:23,28050,Compliance,0.59,0.91,0,0,
202301369,2023-01-16T00:00:00.000,8:19,1S03A,Operational,0.86,0.89,0,0,0.75
202301310,2023-01-15T00:00:00.000,7:38,47650,Compliance,0.5,0.67,0,0,
202301291,2023-01-15T00:00:00.000,8:54,53550,Compliance,0.58,0.94,0,0,
202301383,2023-01-16T00:00:00.000,8:38,50250,Compliance,0.53,0.9,0,0,
202301530,2023-01-18T00:00:00.000,10:22,1SCH3,Operational,0.8,0.92,0,0,0.72
202301577,2023-01-18T00:00:00.000,10:25,44250,Compliance,0.56,0.91,0,0,
202301547,2023-01-18T00:00:00.000,7:48,21900,Operational,0.62,0.82,0,0,
